,zip,city,pop,state,loc
5856,22311,ALEXANDRIA,11388,VA,"['-77.119962', '38.832039']"
5857,22312,ALEXANDRIA,23848,VA,"['-77.148438', '38.819099']"
5858,22314,ALEXANDRIA,20606,VA,"['-77.052867', '38.806018']"
5859,22401,FREDERICKSBURG,19027,VA,"['-77.477152', '38.299538']"
5860,22405,FALMOUTH,20039,VA,"['-77.404537', '38.314557']"
5861,22406,FREDERICKSBURG,7583,VA,"['-77.534892', '38.379627']"
5862,22407,FREDERICKSBURG,27852,VA,"['-77.547584', '38.268803']"
5863,22408,FREDERICKSBURG,9433,VA,"['-77.468068', '38.248141']"
5864,22427,BOWLING GREEN,559,VA,"['-77.180242', '38.013651']"
5865,22432,BURGESS,478,VA,"['-76.354164', '37.868682']"
5866,22433,BURR HILL,121,VA,"['-77.876166', '38.365841']"
5867,22435,CALLAO,1808,VA,"['-76.573245', '37.977268']"
5868,22436,CARET,675,VA,"['-76.915254', '37.971255']"
5869,22437,CENTER CROSS,408,VA,"['-76.754837', '37.792875']"
5870,22438,CHAMPLAIN,187,VA,"['-76.971942', '38.021422']"
5871,22439,CHANCE,45,VA,"['-77.021051', '38.084061']"
5872,22443,OAK GROVE,6864,VA,"['-76.981158', '38.229076']"
5873,22448,DAHLGREN,1509,VA,"['-77.042905', '38.337485']"
5874,22454,HOWERTONS,1795,VA,"['-76.837022', '37.840429']"
5875,22460,FARNHAM,1356,VA,"['-76.605011', '37.873972']"
5876,22469,HAGUE,2243,VA,"['-76.661574', '38.057289']"
5877,22473,HEATHSVILLE,2670,VA,"['-76.41783', '37.907187']"
5878,22476,HUSTLE,782,VA,"['-77.036426', '38.022219']"
5879,22480,IRVINGTON,717,VA,"['-76.416016', '37.664516']"
5880,22482,KILMARNOCK,1436,VA,"['-76.381986', '37.716222']"
5881,22485,KING GEORGE,9088,VA,"['-77.126023', '38.281142']"
5882,22488,KINSALE,1537,VA,"['-76.585525', '38.050472']"
5883,22503,LANCASTER,4140,VA,"['-76.5102', '37.750091']"
5884,22504,LANEVIEW,179,VA,"['-76.711732', '37.768138']"
5885,22508,LOCUST GROVE,4357,VA,"['-77.770874', '38.335202']"
5886,22509,LORETTO,38,VA,"['-76.966888', '38.062055']"
5887,22511,LOTTSBURG,1250,VA,"['-76.501763', '37.979228']"
5888,22514,MILFORD,3385,VA,"['-77.318498', '38.005834']"
5889,22520,MONTROSS,4836,VA,"['-76.782806', '38.110483']"
5890,22534,PARTLOW,2057,VA,"['-77.658574', '38.064146']"
5891,22535,PORT ROYAL,421,VA,"['-77.183657', '38.162088']"
5892,22538,RAPPAHANNOCK ACA,637,VA,"['-77.287437', '38.201817']"
5893,22539,REEDVILLE,2037,VA,"['-76.282864', '37.856964']"
5894,22542,RHOADESVILLE,1072,VA,"['-77.923044', '38.286324']"
5895,22546,RUTHER GLEN,7242,VA,"['-77.47135', '37.945059']"
5896,22553,SNELL,17034,VA,"['-77.648688', '38.19953']"
5897,22554,STAFFORD,36544,VA,"['-77.430618', '38.458629']"
5898,22559,SUPPLY,387,VA,"['-77.109689', '38.082544']"
5899,22560,TAPPAHANNOCK,4270,VA,"['-76.912455', '37.914551']"
5900,22567,UNIONVILLE,1754,VA,"['-77.919299', '38.238302']"
5901,22568,MINE RUN,314,VA,"['-77.819493', '38.266106']"
5902,22572,NOMINI GROVE,5917,VA,"['-76.736517', '37.949992']"
5903,22576,WEEMS,2125,VA,"['-76.431323', '37.684678']"
5904,22578,WINDMILL POINT,2474,VA,"['-76.368626', '37.647458']"
5905,22579,WICOMICO CHURCH,2285,VA,"['-76.356522', '37.779027']"
5906,22580,WOODFORD,6047,VA,"['-77.439879', '38.084664']"
5907,22601,WINCHESTER,45537,VA,"['-78.182697', '39.185803']"
5908,22610,BROWNTOWN,1522,VA,"['-78.279111', '38.827272']"
5909,22611,BERRYVILLE,8339,VA,"['-77.968759', '39.153178']"
5910,22620,BOYCE,2984,VA,"['-78.020302', '39.069797']"
5911,22624,CLEAR BROOK,2656,VA,"['-78.098788', '39.265461']"
5912,22625,WHITACRE,1229,VA,"['-78.299724', '39.3762']"
5913,22627,FLINT HILL,276,VA,"['-78.075558', '38.733653']"
5914,22630,FRONT ROYAL,22951,VA,"['-78.179617', '38.926783']"
5915,22637,GORE,2000,VA,"['-78.341687', '39.288685']"
5916,22639,HUME,517,VA,"['-77.994892', '38.827318']"
5917,22640,HUNTLY,782,VA,"['-78.130104', '38.813333']"
5918,22641,LEBANON CHURCH,1075,VA,"['-78.359511', '39.056242']"
5919,22642,LINDEN,352,VA,"['-78.047847', '38.881181']"
5920,22643,MARKHAM,429,VA,"['-77.994252', '38.930001']"
5921,22644,MAURERTOWN,1483,VA,"['-78.465815', '38.944052']"
5922,22645,MIDDLETOWN,2239,VA,"['-78.281455', '39.036676']"
5923,22649,RELIANCE,145,VA,"['-78.249152', '39.000946']"
5924,22650,RILEYVILLE,997,VA,"['-78.387326', '38.756374']"
5925,22652,SAINT DAVIDS CHU,1004,VA,"['-78.439989', '38.827683']"
5926,22654,STAR TANNERY,332,VA,"['-78.434306', '39.090803']"
5927,22655,STEPHENS CITY,10954,VA,"['-78.190677', '39.083415']"
5928,22656,STEPHENSON,2721,VA,"['-78.094105', '39.197285']"
5929,22657,STRASBURG,5756,VA,"['-78.33862', '38.988417']"
5930,22660,TOMS BROOK,2796,VA,"['-78.403757', '38.97016']"
5931,22663,WHITE POST,778,VA,"['-78.11046', '39.057956']"
5932,22664,WOODSTOCK,6899,VA,"['-78.521704', '38.887024']"
5933,22701,RACCOON FORD,21359,VA,"['-78.00406', '38.48115']"
5934,22709,ARODA,1509,VA,"['-78.236615', '38.325626']"
5935,22712,MORRISVILLE,3863,VA,"['-77.800436', '38.569667']"
5936,22713,BOSTON,557,VA,"['-78.142285', '38.538241']"
5937,22714,BRANDY STATION,721,VA,"['-77.903745', '38.511003']"
5938,22715,BRIGHTWOOD,1048,VA,"['-78.169801', '38.411365']"
5939,22716,CASTLETON,536,VA,"['-78.120801', '38.603235']"
5940,22718,ELKWOOD,414,VA,"['-77.817031', '38.465229']"
5941,22719,ETLAN,167,VA,"['-78.263793', '38.509458']"
5942,22720,GOLDVEIN,1154,VA,"['-77.639488', '38.488641']"
5943,22722,HAYWOOD,139,VA,"['-78.179759', '38.46861']"
5944,22724,JEFFERSONTON,1000,VA,"['-77.906943', '38.625578']"
5945,22725,LEON,109,VA,"['-78.154579', '38.45724']"
5946,22726,LIGNUM,176,VA,"['-77.829957', '38.395625']"
5947,22727,AYLOR,4344,VA,"['-78.296458', '38.384495']"
5948,22728,MIDLAND,1847,VA,"['-77.712709', '38.567061']"
5949,22729,MITCHELLS,39,VA,"['-78.010546', '38.374429']"
5950,22731,PRATTS,88,VA,"['-78.272212', '38.349207']"
5951,22732,RADIANT,756,VA,"['-78.179799', '38.322706']"
5952,22733,RAPIDAN,1216,VA,"['-78.047607', '38.339217']"
5953,22734,REMINGTON,2377,VA,"['-77.761365', '38.535091']"
5954,22735,REVA,2134,VA,"['-78.157195', '38.460446']"
5955,22736,RICHARDSVILLE,238,VA,"['-77.719519', '38.392388']"
5956,22737,RIXEYVILLE,2540,VA,"['-78.028229', '38.585168']"
5957,22738,UNO,477,VA,"['-78.265358', '38.274342']"
5958,22740,SPERRYVILLE,1553,VA,"['-78.246571', '38.620252']"
5959,22741,STEVENSBURG,220,VA,"['-77.88423', '38.444135']"
5960,22742,SUMERDUCK,1146,VA,"['-77.70436', '38.467355']"
5961,22743,SYRIA,526,VA,"['-78.322939', '38.497229']"
5962,22746,VIEWTOWN,172,VA,"['-78.025769', '38.645704']"
5963,22747,WASHINGTON,1448,VA,"['-78.1566', '38.707838']"
5964,22749,WOODVILLE,371,VA,"['-78.173855', '38.648176']"
5965,22801,HARRISONBURG,42027,VA,"['-78.871438', '38.448864']"
5966,22810,BASYE,43,VA,"['-78.767363', '38.795806']"
5967,22811,BERGTON,341,VA,"['-78.966752', '38.792509']"
5968,22812,BRIDGEWATER,7160,VA,"['-78.993684', '38.385866']"
5969,22815,BROADWAY,7106,VA,"['-78.787494', '38.608336']"
5970,22820,CRIDERS,445,VA,"['-78.997357', '38.749656']"
5971,22821,MONTEZUMA,4777,VA,"['-78.993731', '38.433864']"
5972,22824,EDINBURG,5079,VA,"['-78.60033', '38.843206']"
5973,22827,ELKTON,10331,VA,"['-78.632143', '38.40252']"
5974,22830,FULKS RUN,1255,VA,"['-78.935799', '38.633871']"
5975,22831,HINTON,798,VA,"['-79.010084', '38.483378']"
5976,22832,KEEZLETOWN,1204,VA,"['-78.776998', '38.439588']"
5977,22834,LINVILLE,1866,VA,"['-78.896102', '38.555733']"
5978,22835,LURAY,10559,VA,"['-78.459559', '38.654839']"
5979,22840,MC GAHEYSVILLE,2100,VA,"['-78.741128', '38.371228']"
5980,22841,MOUNT CRAWFORD,2070,VA,"['-78.895679', '38.345656']"
5981,22842,CONICVILLE,4601,VA,"['-78.676655', '38.768819']"
5982,22843,MOUNT SOLON,1995,VA,"['-79.102832', '38.332755']"
5983,22844,NEW MARKET,3502,VA,"['-78.671433', '38.660555']"
5984,22845,ORKNEY SPRINGS,266,VA,"['-78.811106', '38.793708']"
5985,22846,MONTEVIDEO,704,VA,"['-78.797903', '38.369729']"
5986,22847,SHENANDOAH CAVER,352,VA,"['-78.698866', '38.714443']"
5987,22849,SHENANDOAH,5174,VA,"['-78.608975', '38.501034']"
5988,22851,STANLEY,4604,VA,"['-78.509263', '38.566036']"
5989,22853,TIMBERVILLE,3494,VA,"['-78.771702', '38.647606']"
5990,22901,CHARLOTTESVILLE,62708,VA,"['-78.490869', '38.054752']"
5991,22903,UNIVERSITY,25301,VA,"['-78.505758', '38.032728']"
5992,22920,AFTON,2783,VA,"['-78.841046', '37.962624']"
5993,22922,TYE RIVER,1439,VA,"['-78.918473', '37.687713']"
5994,22923,BURNLEYS,1389,VA,"['-78.312716', '38.199648']"
5995,22929,COBHAM,45,VA,"['-78.37849', '38.037835']"
5996,22931,COVESVILLE,304,VA,"['-78.712741', '37.907974']"
5997,22932,YANCEY MILLS,4292,VA,"['-78.704405', '38.081288']"
5998,22935,BOONESVILLE,566,VA,"['-78.554612', '38.253276']"
5999,22936,EARLYSVILLE,4294,VA,"['-78.491945', '38.157761']"
6000,22937,ESMONT,1157,VA,"['-78.610646', '37.812543']"
6001,22938,FABER,958,VA,"['-78.756495', '37.847545']"
6002,22939,WOODROW WILSON,1374,VA,"['-78.969579', '38.097361']"
6003,22940,MISSION HOME,1023,VA,"['-78.595906', '38.206217']"
6004,22942,CASHS CORNER,5852,VA,"['-78.195195', '38.107261']"
6005,22943,GREENWOOD,516,VA,"['-78.783282', '38.041545']"
6006,22946,KEENE,26,VA,"['-78.561386', '37.931273']"
6007,22947,BOYD TAVERN,2081,VA,"['-78.340429', '38.001265']"
6008,22948,LOCUST DALE,155,VA,"['-78.101576', '38.334043']"
6009,22949,LOVINGSTON,1459,VA,"['-78.868433', '37.792405']"
6010,22951,LOWESVILLE,175,VA,"['-79.083346', '37.749797']"
6011,22952,SHERANDO,2267,VA,"['-78.951506', '37.997903']"
6012,22958,WINTERGREEN,53,VA,"['-78.893972', '37.860398']"
6013,22959,ALBERENE,3134,VA,"['-78.695414', '37.961992']"
6014,22960,MONTFORD,8781,VA,"['-78.091224', '38.233937']"
6015,22963,BYBEE,5689,VA,"['-78.297983', '37.881807']"
6016,22964,PINEY RIVER,257,VA,"['-79.020571', '37.715785']"
6017,22967,ROSELAND,2333,VA,"['-78.971173', '37.807697']"
6018,22968,ADVANCE MILLS,5764,VA,"['-78.391033', '38.233871']"
6019,22969,SCHUYLER,1128,VA,"['-78.692475', '37.797584']"
6020,22971,ROCKFISH,1100,VA,"['-78.824608', '37.747974']"
6021,22972,SOMERSET,720,VA,"['-78.25042', '38.204657']"
6022,22973,GEER,4114,VA,"['-78.470755', '38.302556']"
6023,22974,TROY,1868,VA,"['-78.253494', '37.9636']"
6024,22980,WAYNESBORO,26450,VA,"['-78.903461', '38.077412']"
6025,23002,AMELIA COURT HOU,6923,VA,"['-77.955177', '37.35017']"
6026,23004,ARVONIA,1114,VA,"['-78.38888', '37.671355']"
6027,23005,ASHLAND,14800,VA,"['-77.478373', '37.73948']"
6028,23009,AYLETT,1374,VA,"['-77.188473', '37.822113']"
6029,23011,BARHAMSVILLE,698,VA,"['-76.832097', '37.461662']"
6030,23015,BEAVERDAM,2328,VA,"['-77.630829', '37.903767']"
6031,23016,BEAVERLETT,262,VA,"['-76.322425', '37.41587']"
6032,23021,BOHANNON,143,VA,"['-76.36136', '37.390457']"
6033,23022,BREMO BLUFF,1058,VA,"['-78.267158', '37.745256']"
6034,23023,BRUINGTON,172,VA,"['-76.940199', '37.780112']"
6035,23024,BUMPASS,4399,VA,"['-77.796614', '37.898381']"
6036,23025,MILES,39,VA,"['-76.393959', '37.427339']"
6037,23027,TAMWORTH,1143,VA,"['-78.128699', '37.641314']"
6038,23029,CAUTHORNVILLE,380,VA,"['-77.039625', '37.858957']"
6039,23030,CHARLES CITY,4216,VA,"['-77.108183', '37.366271']"
6040,23032,CHURCH VIEW,493,VA,"['-76.66287', '37.674956']"
6041,23037,COLOGNE,95,VA,"['-76.683356', '37.555866']"
6042,23038,COLUMBIA,641,VA,"['-78.179403', '37.714707']"
6043,23039,CROZIER,937,VA,"['-77.793958', '37.671764']"
6044,23040,CUMBERLAND,3429,VA,"['-78.258149', '37.501861']"
6045,23043,DELTAVILLE,1565,VA,"['-76.346781', '37.554852']"
6046,23045,DIGGS,491,VA,"['-76.287172', '37.436273']"
6047,23047,DOSWELL,2111,VA,"['-77.512521', '37.841682']"
6048,23050,DUTTON,416,VA,"['-76.435782', '37.486897']"
6049,23055,FORK UNION,620,VA,"['-78.235498', '37.771526']"
6050,23060,GLEN ALLEN,19953,VA,"['-77.534016', '37.662848']"
6051,23061,PINERO,14924,VA,"['-76.553312', '37.41922']"
6052,23062,GLOUCESTER POINT,2558,VA,"['-76.49586', '37.258534']"
6053,23063,GOOCHLAND,4772,VA,"['-78.011216', '37.768789']"
6054,23065,GUM SPRING,480,VA,"['-77.907049', '37.818374']"
6055,23066,GWYNN,681,VA,"['-76.29042', '37.500594']"
6056,23069,HANOVER,3796,VA,"['-77.321572', '37.770116']"
6057,23070,HARDYVILLE,546,VA,"['-76.418937', '37.547821']"
6058,23071,HARTFIELD,797,VA,"['-76.476949', '37.559437']"
6059,23072,HAYES,11051,VA,"['-76.490457', '37.291577']"
6060,23075,HIGHLAND SPRINGS,9373,VA,"['-77.32261', '37.543723']"
6061,23079,JAMAICA,383,VA,"['-76.688962', '37.729997']"
6062,23080,JAMES STORE,795,VA,"['-76.464972', '37.480594']"
6063,23083,JETERSVILLE,1396,VA,"['-78.104011', '37.31757']"
6064,23084,KENTS STORE,882,VA,"['-78.120776', '37.89425']"
6065,23085,KING AND QUEEN C,548,VA,"['-76.863059', '37.717644']"
6066,23086,KING WILLIAM,3887,VA,"['-77.099837', '37.720194']"
6067,23089,LANEXA,3609,VA,"['-76.902684', '37.419391']"
6068,23091,LITTLE PLYMOUTH,103,VA,"['-76.825456', '37.664218']"
6069,23092,LOCUST HILL,375,VA,"['-76.501857', '37.598328']"
6070,23093,LOUISA,7503,VA,"['-78.034666', '38.01317']"
6071,23102,DABNEYS,2927,VA,"['-77.871032', '37.703193']"
6072,23103,MANAKIN SABOT,5177,VA,"['-77.707699', '37.638036']"
6073,23106,MANQUIN,628,VA,"['-77.186016', '37.718441']"
6074,23108,MASCOT,104,VA,"['-76.738324', '37.60683']"
6075,23109,MATHEWS,760,VA,"['-76.354416', '37.438349']"
6076,23110,SHANGHAI,331,VA,"['-76.78398', '37.641698']"
6077,23111,MECHANICSVILLE,35675,VA,"['-77.339464', '37.628146']"
6078,23112,MIDLOTHIAN,24114,VA,"['-77.654458', '37.431027']"
6079,23113,MIDLOTHIAN,21858,VA,"['-77.642864', '37.510893']"
6080,23117,MINERAL,5080,VA,"['-77.878069', '37.998609']"
6081,23118,MOBJACK,204,VA,"['-76.355244', '37.377579']"
6082,23119,MOON,629,VA,"['-76.306472', '37.449276']"
6083,23120,MOSELEY,1852,VA,"['-77.758458', '37.426026']"
6084,23123,NEW CANTON,1546,VA,"['-78.311231', '37.664499']"
6085,23124,NEW KENT,1376,VA,"['-77.074242', '37.553013']"
6086,23125,NEW POINT,153,VA,"['-76.283465', '37.349291']"
6087,23126,NEWTOWN,926,VA,"['-77.113825', '37.878236']"
6088,23128,NORTH,1621,VA,"['-76.370661', '37.477066']"
6089,23129,OILVILLE,198,VA,"['-77.769955', '37.708879']"
6090,23130,ONEMO,582,VA,"['-76.294056', '37.398517']"
6091,23138,BAVON,475,VA,"['-76.304463', '37.374252']"
6092,23139,POWHATAN,14488,VA,"['-77.879761', '37.556442']"
6093,23140,PROVIDENCE FORGE,3211,VA,"['-77.071117', '37.425907']"
6094,23141,QUINTON,4589,VA,"['-77.148607', '37.518466']"
6095,23146,ROCKVILLE,1872,VA,"['-77.699994', '37.733729']"
6096,23148,INDIAN NECK,191,VA,"['-77.084206', '37.905052']"
6097,23149,SALUDA,3215,VA,"['-76.592082', '37.594944']"
6098,23150,SANDSTON,9402,VA,"['-77.27578', '37.515658']"
6099,23153,SANDY HOOK,152,VA,"['-77.904553', '37.751892']"
6100,23156,PLAIN VIEW,696,VA,"['-76.726901', '37.569811']"
6101,23161,STEVENSVILLE,59,VA,"['-76.935228', '37.714577']"
6102,23163,SHADOW,309,VA,"['-76.318617', '37.361945']"
6103,23168,TOANO,2784,VA,"['-76.825263', '37.39013']"
6104,23169,SYRINGA,706,VA,"['-76.454876', '37.597824']"
6105,23175,REMLIK,698,VA,"['-76.612611', '37.655003']"
6106,23176,WAKE,368,VA,"['-76.432327', '37.568077']"
6107,23177,WALKERTON,1152,VA,"['-77.018475', '37.755437']"
6108,23179,WARNER,37,VA,"['-76.646167', '37.651127']"
6109,23180,WATER VIEW,273,VA,"['-76.62268', '37.710486']"
6110,23181,WEST POINT,4365,VA,"['-76.82373', '37.555604']"
6111,23185,MERRIMAC,34777,VA,"['-76.701686', '37.262698']"
6112,23188,WILLIAMSBURG,14957,VA,"['-76.763424', '37.317768']"
6113,23192,MONTPELIER,4472,VA,"['-77.692441', '37.817729']"
6114,23219,RICHMOND,2780,VA,"['-77.437798', '37.546265']"
6115,23220,RICHMOND,29776,VA,"['-77.458798', '37.549808']"
6116,23221,RICHMOND,14452,VA,"['-77.4845', '37.558301']"
6117,23222,RICHMOND,30214,VA,"['-77.426725', '37.574802']"
6118,23223,RICHMOND,42379,VA,"['-77.394772', '37.547721']"
6119,23224,RICHMOND,32681,VA,"['-77.471014', '37.495512']"
6120,23225,RICHMOND,37289,VA,"['-77.504709', '37.515842']"
6121,23226,RICHMOND,18085,VA,"['-77.519657', '37.582473']"
6122,23227,BELLEVUE,21661,VA,"['-77.446309', '37.604181']"
6123,23228,LAKESIDE,30611,VA,"['-77.493308', '37.623503']"
6124,23229,REGENCY,32028,VA,"['-77.566202', '37.596351']"
6125,23230,WEST END,6447,VA,"['-77.496828', '37.588376']"
6126,23231,RICHMOND,23773,VA,"['-77.368002', '37.491529']"
6127,23233,RIDGE,32811,VA,"['-77.614933', '37.619354']"
6128,23234,AMPTHILL,36331,VA,"['-77.469798', '37.453158']"
6129,23235,BON AIR,30860,VA,"['-77.565103', '37.512034']"
6130,23236,RICHMOND,24305,VA,"['-77.585413', '37.478165']"
6131,23237,RICHMOND,19154,VA,"['-77.461471', '37.401145']"
6132,23294,RICHMOND,14713,VA,"['-77.545125', '37.632923']"
6133,23301,ACCOMAC,2562,VA,"['-75.680272', '37.71588']"
6134,23302,ASSAWOMAN,82,VA,"['-75.52966', '37.86629']"
6135,23306,BELLE HAVEN,344,VA,"['-75.869443', '37.56448']"
6136,23307,BIRDSNEST,1057,VA,"['-75.904347', '37.432077']"
6137,23308,BLOXOM,1581,VA,"['-75.615568', '37.827264']"
6138,23310,CAPE CHARLES,6259,VA,"['-75.972129', '37.279874']"
6139,23314,CARROLLTON,3990,VA,"['-76.542963', '36.954994']"
6140,23315,CARRSVILLE,1273,VA,"['-76.83648', '36.74544']"
6141,23320,CHESAPEAKE,55836,VA,"['-76.23843', '36.735246']"
6142,23321,BOWERS HILL,23561,VA,"['-76.411012', '36.827964']"
6143,23322,FENTRESS,10023,VA,"['-76.213064', '36.634008']"
6144,23323,CHESAPEAKE,24412,VA,"['-76.339743', '36.763424']"
6145,23324,CHESAPEAKE,21531,VA,"['-76.266557', '36.805568']"
6146,23325,CHESAPEAKE,16543,VA,"['-76.240555', '36.813963']"
6147,23336,CHINCOTEAGUE,3581,VA,"['-75.371369', '37.927682']"
6148,23337,WALLOPS ISLAND,0,VA,"['-75.506503', '37.827338']"
6149,23350,EXMORE,4678,VA,"['-75.852624', '37.511689']"
6150,23354,FRANKTOWN,474,VA,"['-75.888971', '37.462009']"
6151,23356,GREENBACKVILLE,400,VA,"['-75.402899', '38.006404']"
6152,23357,GREENBUSH,821,VA,"['-75.6664', '37.768121']"
6153,23359,HALLWOOD,322,VA,"['-75.561334', '37.853644']"
6154,23395,HORNTOWN,132,VA,"['-75.471608', '37.969916']"
6155,23396,HORSEY,200,VA,"['-75.56236', '37.933232']"
6156,23399,JENKINS BRIDGE,301,VA,"['-75.631943', '37.919219']"
6157,23404,LOCUSTVILLE,92,VA,"['-75.673508', '37.6534']"
6158,23405,MACHIPONGO,593,VA,"['-75.908241', '37.401429']"
6159,23407,MAPPSVILLE,835,VA,"['-75.569886', '37.835419']"
6160,23409,MEARS,110,VA,"['-75.635443', '37.869189']"
6161,23410,MELFA,2987,VA,"['-75.745355', '37.6407']"
6162,23415,NEW CHURCH,2915,VA,"['-75.511188', '37.952527']"
6163,23416,OAK HALL,130,VA,"['-75.606483', '37.953686']"
6164,23417,ONANCOCK,3914,VA,"['-75.752798', '37.710237']"
6165,23418,ONLEY,97,VA,"['-75.6992', '37.670422']"
6166,23420,PAINTER,3782,VA,"['-75.806612', '37.582821']"
6167,23421,PARKSLEY,3466,VA,"['-75.638634', '37.774404']"
6168,23426,SANFORD,679,VA,"['-75.695704', '37.92433']"
6169,23430,SMITHFIELD,11389,VA,"['-76.63682', '36.981057']"
6170,23432,SUFFOLK,1396,VA,"['-76.559811', '36.866823']"
6171,23433,SUFFOLK,1219,VA,"['-76.49286', '36.909027']"
6172,23434,SUFFOLK,33717,VA,"['-76.593147', '36.730433']"
6173,23435,SUFFOLK,8556,VA,"['-76.466397', '36.854427']"
6174,23436,SUFFOLK,766,VA,"['-76.514157', '36.892625']"
6175,23437,SUFFOLK,4414,VA,"['-76.792043', '36.652611']"
6176,23438,SUFFOLK,2073,VA,"['-76.687097', '36.591311']"
6177,23440,TANGIER,700,VA,"['-75.993003', '37.824485']"
6178,23442,TEMPERANCEVILLE,1670,VA,"['-75.55283', '37.895421']"
6179,23451,VIRGINIA BEACH,37212,VA,"['-76.001928', '36.858451']"
6180,23452,VIRGINIA BEACH,61895,VA,"['-76.096142', '36.83481']"
6181,23454,VIRGINIA BEACH,59937,VA,"['-76.023723', '36.828187']"
6182,23455,VIRGINIA BEACH,43055,VA,"['-76.144552', '36.888121']"
6183,23456,VIRGINIA BEACH,55909,VA,"['-76.089162', '36.779851']"
6184,23457,BLACKWATER BRIDG,3448,VA,"['-76.037816', '36.624793']"
6185,23459,VIRGINIA BEACH,1164,VA,"['-76.017122', '36.9216']"
6186,23462,VIRGINIA BEACH,58632,VA,"['-76.152184', '36.839193']"
6187,23464,VIRGINIA BEACH,67276,VA,"['-76.175909', '36.797772']"
6188,23481,WALTERS,698,VA,"['-76.870156', '36.708974']"
6189,23487,WINDSOR,4773,VA,"['-76.732372', '36.836881']"
6190,23502,NORFOLK,21227,VA,"['-76.214253', '36.854648']"
6191,23503,NORFOLK,32435,VA,"['-76.252008', '36.944196']"
6192,23504,NORFOLK,25706,VA,"['-76.268628', '36.858554']"
6193,23505,NORFOLK,30687,VA,"['-76.28748', '36.91675']"
6194,23507,NORFOLK,6514,VA,"['-76.300385', '36.864506']"
6195,23508,NORFOLK,19729,VA,"['-76.300356', '36.885922']"
6196,23509,NORFOLK,12539,VA,"['-76.260361', '36.878743']"
6197,23510,NORFOLK,4731,VA,"['-76.287784', '36.852929']"
6198,23511,FLEET,28108,VA,"['-76.309206', '36.951164']"
6199,23513,NORFOLK,31348,VA,"['-76.239578', '36.891395']"
6200,23517,NORFOLK,4433,VA,"['-76.294519', '36.869547']"
6201,23518,NORFOLK,35119,VA,"['-76.216027', '36.920246']"
6202,23521,NAVAL AMPHIBIOUS,4541,VA,"['-76.163715', '36.916923']"
6203,23523,NORFOLK,8682,VA,"['-76.270125', '36.82942']"
6204,23601,NEWPORT NEWS,24325,VA,"['-76.460722', '37.057951']"
6205,23602,NEWPORT NEWS,68525,VA,"['-76.532125', '37.131684']"
6206,23603,NEWPORT NEWS,3368,VA,"['-76.582059', '37.198887']"
6207,23604,NEWPORT NEWS,9967,VA,"['-76.589727', '37.122112']"
6208,23605,NEWPORT NEWS,12649,VA,"['-76.433158', '37.015583']"
6209,23606,NEWPORT NEWS,22429,VA,"['-76.496724', '37.076777']"
6210,23607,NEWPORT NEWS,28785,VA,"['-76.416469', '36.986352']"
6211,23651,HAMPTON,3325,VA,"['-76.296896', '37.029671']"
6212,23661,HAMPTON,15313,VA,"['-76.380085', '37.007432']"
6213,23662,POQUOSON,11005,VA,"['-76.380702', '37.131252']"
6214,23663,HAMPTON,16889,VA,"['-76.319875', '37.03181']"
6215,23664,HAMPTON,7832,VA,"['-76.296639', '37.056611']"
6216,23665,HAMPTON,15146,VA,"['-76.409939', '37.100565']"
6217,23666,HAMPTON,44985,VA,"['-76.409617', '37.046241']"
6218,23669,HAMPTON,41855,VA,"['-76.342573', '37.043559']"
6219,23690,YORKTOWN,3216,VA,"['-76.542346', '37.228657']"
6220,23692,GRAFTON,14188,VA,"['-76.459648', '37.170859']"
6221,23693,TABB,2807,VA,"['-76.450743', '37.122586']"
6222,23696,SEAFORD,3009,VA,"['-76.428992', '37.188468']"
6223,23701,PORTSMOUTH,29788,VA,"['-76.36714', '36.808902']"
6224,23702,PORTSMOUTH,12599,VA,"['-76.326979', '36.803534']"
6225,23703,PORTSMOUTH,22512,VA,"['-76.386872', '36.869501']"
6226,23704,PORTSMOUTH,23634,VA,"['-76.314604', '36.829821']"
6227,23707,PORTSMOUTH,15199,VA,"['-76.344011', '36.836234']"
6228,23709,PORTSMOUTH,216,VA,"['-76.305188', '36.813883']"
6229,23801,FORT LEE,8817,VA,"['-77.33405', '37.244738']"
6230,23803,ETTRICK,41772,VA,"['-77.432594', '37.220001']"
6231,23805,PETERSBURG,16432,VA,"['-77.385385', '37.181937']"
6232,23821,ALBERTA,1553,VA,"['-77.905518', '36.880609']"
6233,23824,BLACKSTONE,6351,VA,"['-77.985063', '37.091578']"
